TIMESTAMP,CPU,MEM
1733326937,0,17847
1733326937,0,17847
1733326938,0,17847
1733326938,0,17847
1733326938,0,17847
1733326938,0,17847
1733326939,0,17847
1733326939,0,17847
1733326939,0,17847
1733326939,0,17847
1733326941,0,17847
1733326941,0,17847
1733326941,0,17847
1733326941,0,17847
1733326942,0,17847
1733326942,0,17847
1733326942,0,17847
1733326942,0,17847
1733326943,0,17847
1733326943,0,17847
1733326943,0,17847
1733326943,0,17847
1733326944,0,17847
1733326944,0,17847
1733326944,0,17847
1733326944,0,17847
1733326946,0,17847
1733326946,0,17847
1733326946,0,17847
1733326946,0,17847
1733326947,0,17847
1733326947,0,17847
1733326947,0,17847
1733326947,0,17847
1733326948,0,17847
1733326948,0,17847
1733326948,0,17847
1733326948,0,17847
1733326949,0,17847
1733326949,0,17847
1733326949,0,17847
1733326949,0,17847
1733326951,0,17847
1733326951,0,17847
1733326951,0,17847
1733326951,0,17847
1733326952,0,17844
1733326952,0,17844
1733326952,0,17844
1733326952,0,17844
1733326953,0,17847
1733326953,0,17847
1733326953,0,17847
1733326953,0,17847
1733326955,0,17847
1733326955,0,17847
1733326955,0,17847
1733326955,0,17847
1733326956,0,17847
1733326956,0,17847
1733326956,0,17847
1733326956,0,17847
1733326957,0,17847
1733326957,0,17847
1733326957,0,17847
1733326957,0,17847
1733326958,0,17847
1733326958,0,17847
1733326958,0,17847
1733326958,0,17847
1733326960,0,17847
1733326960,0,17847
1733326960,0,17847
1733326960,0,17847
1733326961,0,17847
1733326961,0,17847
1733326961,0,17847
1733326961,0,17847
1733326962,0,17847
1733326962,0,17847
1733326962,0,17847
1733326962,0,17847
1733326963,0,17847
1733326963,0,17847
1733326963,0,17847
1733326963,0,17847
1733326965,0,17847
1733326965,0,17847
1733326965,0,17847
1733326965,0,17847
1733326966,0,17847
1733326966,0,17847
1733326966,0,17847
1733326966,0,17847
1733326967,0,17847
1733326967,0,17847
1733326967,0,17847
1733326967,0,17847
1733326968,0,17847
1733326968,0,17847
1733326968,0,17847
1733326968,0,17847
1733326970,0,17847
1733326970,0,17847
1733326970,0,17847
1733326970,0,17847
1733326971,0,17847
1733326971,0,17847
1733326971,0,17847
1733326971,0,17847
1733326972,0,17847
1733326972,0,17847
1733326972,0,17847
1733326972,0,17847
1733326973,0,17847
1733326973,0,17847
1733326973,0,17847
1733326973,0,17847
1733326975,0,17847
1733326975,0,17847
1733326975,0,17847
1733326975,0,17847
1733326976,0,17847
1733326976,0,17847
1733326976,0,17847
1733326976,0,17847
1733326977,0,17847
1733326977,0,17847
1733326977,0,17847
1733326977,0,17847
1733326978,0,17847
1733326978,0,17847
1733326978,0,17847
1733326978,0,17847
1733326980,0,17847
1733326980,0,17847
1733326980,0,17847
1733326980,0,17847
1733326981,0,17847
1733326981,0,17847
1733326981,0,17847
1733326981,0,17847
1733326982,0,17847
1733326982,0,17847
1733326982,0,17847
1733326982,0,17847
1733326983,0,17847
1733326983,0,17847
1733326983,0,17847
1733326983,0,17847
1733326985,0,17847
1733326985,0,17847
1733326985,0,17847
1733326985,0,17847
1733326986,0,17847
1733326986,0,17847
1733326986,0,17847
1733326986,0,17847
1733326987,0,17847
1733326987,0,17847
1733326987,0,17847
1733326987,0,17847
1733326988,0,17847
1733326988,0,17847
1733326988,0,17847
1733326988,0,17847
1733326990,0,17847
1733326990,0,17847
1733326990,0,17847
1733326990,0,17847
1733326991,0,17847
1733326991,0,17847
1733326991,0,17847
1733326991,0,17847
1733326992,0,17847
1733326992,0,17847
1733326992,0,17847
1733326992,0,17847
1733326993,0,17847
1733326993,0,17847
1733326993,0,17847
1733326993,0,17847
1733326995,0,17847
1733326995,0,17847
1733326995,0,17847
1733326995,0,17847
1733326996,0,17847
1733326996,0,17847
1733326996,0,17847
1733326996,0,17847
1733326997,0,17847
1733326997,0,17847
1733326997,0,17847
1733326997,0,17847
1733326998,0,17847
1733326998,0,17847
1733326998,0,17847
1733326998,0,17847
1733327000,0,17847
1733327000,0,17847
1733327000,0,17847
1733327000,0,17847
1733327001,0,17847
1733327001,0,17847
1733327001,0,17847
1733327001,0,17847
1733327002,0,17847
1733327002,0,17847
1733327002,0,17847
1733327002,0,17847
1733327003,0,17847
1733327003,0,17847
1733327003,0,17847
1733327003,0,17847
1733327005,0,17847
1733327005,0,17847
1733327005,0,17847
1733327005,0,17847
1733327006,0,17847
1733327006,0,17847
1733327006,0,17847
1733327006,0,17847
1733327007,0,17847
1733327007,0,17847
1733327007,0,17847
1733327007,0,17847
1733327008,0,17847
1733327008,0,17847
1733327008,0,17847
1733327008,0,17847
1733327010,0,17847
1733327010,0,17847
1733327010,0,17847
1733327010,0,17847
1733327011,0,17847
1733327011,0,17847
1733327011,0,17847
1733327011,0,17847
1733327012,0,17847
1733327012,0,17847
1733327012,0,17847
1733327012,0,17847
1733327013,0,17847
1733327013,0,17847
1733327013,0,17847
1733327013,0,17847
1733327015,0,17847
1733327015,0,17847
1733327015,0,17847
1733327015,0,17847
1733327016,0,17847
1733327016,0,17847
1733327016,0,17847
1733327016,0,17847
1733327017,0,17847
1733327017,0,17847
1733327017,0,17847
1733327017,0,17847
1733327018,0,17847
1733327018,0,17847
1733327018,0,17847
1733327018,0,17847
1733327020,0,17847
1733327020,0,17847
1733327020,0,17847
1733327020,0,17847
1733327021,0,17847
1733327021,0,17847
1733327021,0,17847
1733327021,0,17847
1733327022,0,17847
1733327022,0,17847
1733327022,0,17847
1733327022,0,17847
1733327023,0,17847
1733327023,0,17847
1733327023,0,17847
1733327023,0,17847
1733327025,0,17847
1733327025,0,17847
1733327025,0,17847
1733327025,0,17847
1733327026,0,17847
1733327026,0,17847
1733327026,0,17847
1733327026,0,17847
1733327027,0,17847
1733327027,0,17847
1733327027,0,17847
1733327027,0,17847
1733327028,0,17847
1733327028,0,17847
1733327028,0,17847
1733327028,0,17847
1733327030,0,17847
1733327030,0,17847
1733327030,0,17847
1733327030,0,17847
1733327031,0,17847
1733327031,0,17847
1733327031,0,17847
1733327031,0,17847
1733327032,0,17847
1733327032,0,17847
1733327032,0,17847
1733327032,0,17847
1733327034,0,17847
1733327034,0,17847
1733327034,0,17847
1733327034,0,17847
1733327035,0,17847
1733327035,0,17847
1733327035,0,17847
1733327035,0,17847
1733327036,0,17847
1733327036,0,17847
1733327036,0,17847
1733327036,0,17847
1733327037,0,17847
1733327037,0,17847
1733327037,0,17847
1733327037,0,17847
1733327039,0,17847
1733327039,0,17847
1733327039,0,17847
1733327039,0,17847
1733327040,0,17847
1733327040,0,17847
1733327040,0,17847
1733327040,0,17847
1733327041,0,17847
1733327041,0,17847
1733327041,0,17847
1733327041,0,17847
1733327042,0,17847
1733327042,0,17847
1733327042,0,17847
1733327042,0,17847
1733327044,0,17847
1733327044,0,17847
1733327044,0,17847
1733327044,0,17847
1733327045,0,17847
1733327045,0,17847
1733327045,0,17847
1733327045,0,17847
1733327046,0,17847
1733327046,0,17847
1733327046,0,17847
1733327046,0,17847
1733327047,0,17847
1733327047,0,17847
1733327047,0,17847
1733327047,0,17847
1733327049,0,17847
1733327049,0,17847
1733327049,0,17847
1733327049,0,17847
1733327050,0,17847
1733327050,0,17847
1733327050,0,17847
1733327050,0,17847
1733327051,0,17847
1733327051,0,17847
1733327051,0,17847
1733327051,0,17847
1733327052,0,17847
1733327052,0,17847
1733327052,0,17847
1733327052,0,17847
1733327054,0,17847
1733327054,0,17847
1733327054,0,17847
1733327054,0,17847
1733327055,0,17847
1733327055,0,17847
1733327055,0,17847
1733327055,0,17847
1733327056,0,17847
1733327056,0,17847
1733327056,0,17847
1733327056,0,17847
1733327057,0,17847
1733327057,0,17847
1733327057,0,17847
1733327057,0,17847
1733327059,0,17847
1733327059,0,17847
1733327059,0,17847
1733327059,0,17847
1733327060,0,17847
1733327060,0,17847
1733327060,0,17847
1733327060,0,17847
1733327061,0,17847
1733327061,0,17847
1733327061,0,17847
1733327061,0,17847
1733327062,0,17847
1733327062,0,17847
1733327062,0,17847
1733327062,0,17847
1733327064,0,17847
1733327064,0,17847
1733327064,0,17847
1733327064,0,17847
1733327065,0,17847
1733327065,0,17847
1733327065,0,17847
1733327065,0,17847
1733327066,0,17847
1733327066,0,17847
1733327066,0,17847
1733327066,0,17847
1733327067,0,17847
1733327067,0,17847
1733327067,0,17847
1733327067,0,17847
1733327069,0,17847
1733327069,0,17847
1733327069,0,17847
1733327069,0,17847
1733327070,0,17847
1733327070,0,17847
1733327070,0,17847
1733327070,0,17847
1733327071,0,17847
1733327071,0,17847
1733327071,0,17847
1733327071,0,17847
1733327072,0,17847
1733327072,0,17847
1733327072,0,17847
1733327072,0,17847
1733327074,0,17847
1733327074,0,17847
1733327074,0,17847
1733327074,0,17847
1733327075,0,17847
1733327075,0,17847
1733327075,0,17847
1733327075,0,17847
1733327076,0,17847
1733327076,0,17847
1733327076,0,17847
1733327076,0,17847
1733327077,0,17847
1733327077,0,17847
1733327077,0,17847
1733327077,0,17847
1733327079,0,17847
1733327079,0,17847
1733327079,0,17847
1733327079,0,17847
1733327080,0,17847
1733327080,0,17847
1733327080,0,17847
1733327080,0,17847
1733327081,0,17847
1733327081,0,17847
1733327081,0,17847
1733327081,0,17847
1733327082,0,17847
1733327082,0,17847
1733327082,0,17847
1733327082,0,17847
1733327084,0,17847
1733327084,0,17847
1733327084,0,17847
1733327084,0,17847
1733327085,0,17847
1733327085,0,17847
1733327085,0,17847
1733327085,0,17847
1733327086,0,17847
1733327086,0,17847
1733327086,0,17847
1733327086,0,17847
1733327087,0,17847
1733327087,0,17847
1733327087,0,17847
1733327087,0,17847
1733327089,0,17847
1733327089,0,17847
1733327089,0,17847
1733327089,0,17847
1733327090,0,17847
1733327090,0,17847
1733327090,0,17847
1733327090,0,17847
1733327091,0,17847
1733327091,0,17847
1733327091,0,17847
1733327091,0,17847
1733327092,0,17847
1733327092,0,17847
1733327092,0,17847
1733327092,0,17847
1733327094,0,17847
1733327094,0,17847
1733327094,0,17847
1733327094,0,17847
1733327095,0,17847
1733327095,0,17847
1733327095,0,17847
1733327095,0,17847
1733327096,0,17847
1733327096,0,17847
1733327096,0,17847
1733327096,0,17847
1733327097,0,17847
1733327097,0,17847
1733327097,0,17847
1733327097,0,17847
1733327099,0,17847
1733327099,0,17847
1733327099,0,17847
1733327099,0,17847
1733327100,0,17847
1733327100,0,17847
1733327100,0,17847
1733327100,0,17847
1733327101,0,17847
1733327101,0,17847
1733327101,0,17847
1733327101,0,17847
1733327102,0,17847
1733327102,0,17847
1733327102,0,17847
1733327102,0,17847
1733327104,0,17847
1733327104,0,17847
1733327104,0,17847
1733327104,0,17847
1733327105,0,17847
1733327105,0,17847
1733327105,0,17847
1733327105,0,17847
1733327106,0,17847
1733327106,0,17847
1733327106,0,17847
1733327106,0,17847
1733327107,0,17847
1733327107,0,17847
1733327107,0,17847
1733327107,0,17847
1733327109,0,17847
1733327109,0,17847
1733327109,0,17847
1733327109,0,17847
1733327110,0,17847
1733327110,0,17847
1733327110,0,17847
1733327110,0,17847
1733327111,0,17847
1733327111,0,17847
1733327111,0,17847
1733327111,0,17847
1733327112,0,17847
1733327112,0,17847
1733327112,0,17847
1733327112,0,17847
1733327114,0,17847
1733327114,0,17847
1733327114,0,17847
1733327114,0,17847
1733327115,0,17847
1733327115,0,17847
1733327115,0,17847
1733327115,0,17847
1733327116,0,17847
1733327116,0,17847
1733327116,0,17847
1733327116,0,17847
1733327117,0,17847
1733327117,0,17847
1733327117,0,17847
1733327117,0,17847
1733327119,0,17847
1733327119,0,17847
1733327119,0,17847
1733327119,0,17847
1733327120,0,17847
1733327120,0,17847
1733327120,0,17847
1733327120,0,17847
1733327121,0,17847
1733327121,0,17847
1733327121,0,17847
1733327121,0,17847
1733327122,0,17847
1733327122,0,17847
1733327122,0,17847
1733327122,0,17847
1733327124,0,17847
1733327124,0,17847
1733327124,0,17847
1733327124,0,17847
1733327125,0,17847
1733327125,0,17847
1733327125,0,17847
1733327125,0,17847
1733327126,0,17847
1733327126,0,17847
1733327126,0,17847
1733327126,0,17847
1733327127,0,17847
1733327128,0,17847
1733327128,0,17847
1733327128,0,17847
1733327129,0,17844
1733327129,0,17844
1733327129,0,17844
1733327129,0,17844
1733327130,0,17847
1733327130,0,17847
1733327130,0,17847
1733327130,0,17847
1733327131,0,17847
1733327131,0,17847
1733327131,0,17847
1733327131,0,17847
1733327133,0,17847
1733327133,0,17847
1733327133,0,17847
1733327133,0,17847
1733327134,0,17847
1733327134,0,17847
1733327134,0,17847
1733327134,0,17847
1733327135,0,17847
1733327135,0,17847
1733327135,0,17847
1733327135,0,17847
1733327136,0,17847
1733327136,0,17847
1733327136,0,17847
1733327136,0,17847
1733327138,0,17847
1733327138,0,17847
1733327138,0,17847
1733327138,0,17847
1733327139,0,17847
1733327139,0,17847
1733327139,0,17847
1733327139,0,17847
1733327140,0,17847
1733327140,0,17847
1733327140,0,17847
1733327140,0,17847
1733327141,0,17847
1733327141,0,17847
1733327141,0,17847
1733327141,0,17847
1733327143,0,17844
1733327143,0,17844
1733327143,0,17844
1733327143,0,17844
1733327144,0,17847
1733327144,0,17847
1733327144,0,17847
1733327144,0,17847
1733327145,0,17847
1733327145,0,17847
1733327145,0,17847
1733327145,0,17847
1733327146,0,17847
1733327146,0,17847
1733327146,0,17847
1733327146,0,17847
1733327148,0,17847
1733327148,0,17847
1733327148,0,17847
1733327148,0,17847
1733327149,0,17847
1733327149,0,17847
1733327149,0,17847
1733327149,0,17847
1733327150,0,17847
1733327150,0,17847
1733327150,0,17847
1733327150,0,17847
1733327151,0,17847
1733327151,0,17847
1733327151,0,17847
1733327151,0,17847
1733327153,0,17847
1733327153,0,17847
1733327153,0,17847
1733327153,0,17847
1733327154,0,17847
1733327154,0,17847
1733327154,0,17847
1733327154,0,17847
1733327155,0,17844
1733327155,0,17844
1733327155,0,17844
1733327155,0,17844
1733327156,0,17847
1733327156,0,17847
1733327156,0,17847
1733327156,0,17847
1733327158,0,17847
1733327158,0,17847
1733327158,0,17847
1733327158,0,17847
1733327159,0,17847
1733327159,0,17847
1733327159,0,17847
1733327159,0,17847
1733327160,0,17844
1733327160,0,17844
1733327160,0,17844
1733327160,0,17844
1733327161,0,17847
1733327161,0,17847
1733327161,0,17847
1733327161,0,17847
1733327163,0,17847
1733327163,0,17847
1733327163,0,17847
1733327163,0,17847
1733327164,0,17844
1733327164,0,17844
1733327164,0,17844
1733327164,0,17844
1733327165,0,17844
1733327165,0,17844
1733327165,0,17844
1733327165,0,17844
1733327166,0,17847
1733327166,0,17847
1733327166,0,17847
1733327166,0,17847
1733327168,0,17847
1733327168,0,17847
1733327168,0,17847
1733327168,0,17847
1733327169,0,17847
1733327169,0,17847
1733327169,0,17847
1733327169,0,17847
1733327170,0,17847
1733327170,0,17847
1733327170,0,17847
1733327170,0,17847
1733327171,0,17847
1733327171,0,17847
1733327171,0,17847
1733327171,0,17847
1733327173,0,17847
1733327173,0,17847
1733327173,0,17847
1733327173,0,17847
1733327174,0,17847
1733327174,0,17847
1733327174,0,17847
1733327174,0,17847
1733327175,0,17847
1733327175,0,17847
1733327175,0,17847
1733327175,0,17847
1733327176,0,17847
1733327176,0,17847
1733327176,0,17847
1733327176,0,17847
1733327178,0,17847
1733327178,0,17847
1733327178,0,17847
1733327178,0,17847
1733327179,0,17847
1733327179,0,17847
1733327179,0,17847
1733327179,0,17847
1733327180,0,17847
1733327180,0,17847
1733327180,0,17847
1733327180,0,17847
1733327181,0,17847
1733327181,0,17847
1733327181,0,17847
1733327181,0,17847
1733327183,0,17847
1733327183,0,17847
1733327183,0,17847
1733327183,0,17847
1733327184,0,17847
1733327184,0,17847
1733327184,0,17847
1733327184,0,17847
1733327185,0,17847
1733327185,0,17847
1733327185,0,17847
1733327185,0,17847
1733327186,0,17847
1733327186,0,17847
1733327186,0,17847
1733327186,0,17847
1733327188,0,17847
1733327188,0,17847
1733327188,0,17847
1733327188,0,17847
1733327189,0,17847
1733327189,0,17847
1733327189,0,17847
1733327189,0,17847
1733327190,0,17847
1733327190,0,17847
1733327190,0,17847
1733327190,0,17847
1733327191,0,17847
1733327191,0,17847
1733327191,0,17847
1733327191,0,17847
1733327193,0,17847
1733327193,0,17847
1733327193,0,17847
1733327193,0,17847
1733327194,0,17847
1733327194,0,17847
1733327194,0,17847
1733327194,0,17847
1733327195,0,17847
1733327195,0,17847
1733327195,0,17847
1733327195,0,17847
1733327196,0,17847
1733327196,0,17847
1733327196,0,17847
1733327196,0,17847
1733327198,0,17847
1733327198,0,17847
1733327198,0,17847
1733327198,0,17847
1733327199,0,17847
1733327199,0,17847
1733327199,0,17847
1733327199,0,17847
1733327200,0,17847
1733327200,0,17847
1733327200,0,17847
1733327200,0,17847
1733327201,0,17847
1733327201,0,17847
1733327201,0,17847
1733327201,0,17847
1733327203,0,17847
1733327203,0,17847
1733327203,0,17847
1733327203,0,17847
1733327204,0,17847
1733327204,0,17847
1733327204,0,17847
1733327204,0,17847
1733327205,0,17847
1733327205,0,17847
1733327205,0,17847
1733327205,0,17847
1733327206,0,17847
1733327206,0,17847
1733327206,0,17847
1733327206,0,17847
1733327208,0,17847
1733327208,0,17847
1733327208,0,17847
1733327208,0,17847
1733327209,0,17847
1733327209,0,17847
1733327209,0,17847
1733327209,0,17847
1733327210,0,17847
1733327210,0,17847
1733327210,0,17847
1733327210,0,17847
1733327211,0,17847
1733327211,0,17847
1733327211,0,17847
1733327211,0,17847
1733327213,0,17847
1733327213,0,17847
1733327213,0,17847
1733327213,0,17847
1733327214,0,17847
1733327214,0,17847
1733327214,0,17847
1733327214,0,17847
1733327215,0,17847
1733327215,0,17847
1733327215,0,17847
1733327215,0,17847
1733327217,0,17847
1733327217,0,17847
1733327217,0,17847
1733327217,0,17847
1733327218,0,17847
1733327218,0,17847
1733327218,0,17847
1733327218,0,17847
1733327219,0,17847
1733327219,0,17847
1733327219,0,17847
1733327219,0,17847
1733327220,0,17855
1733327220,0,17855
1733327220,0,17855
1733327220,0,17855
1733327222,0,17855
1733327222,0,17855
1733327222,0,17855
1733327222,0,17855
1733327223,0,17856
1733327223,0,17856
1733327223,0,17856
1733327223,0,17856
1733327224,0,17855
1733327224,0,17855
1733327224,0,17855
1733327224,0,17855
1733327225,0,17855
1733327225,0,17855
1733327225,0,17855
1733327225,0,17855
1733327227,0,17855
1733327227,0,17855
1733327227,0,17855
1733327227,0,17855
1733327228,0,17855
1733327228,0,17855
1733327228,0,17855
1733327228,0,17855
1733327229,0,17855
1733327229,0,17855
1733327229,0,17855
1733327229,0,17855
1733327230,0,17855
1733327230,0,17855
1733327230,0,17855
1733327230,0,17855
1733327232,0,17855
1733327232,0,17855
1733327232,0,17855
1733327232,0,17855
1733327233,0,17855
1733327233,0,17855
1733327233,0,17855
1733327233,0,17855
1733327234,0,17855
1733327234,0,17855
1733327234,0,17855
1733327234,0,17855
1733327235,0,17855
1733327235,0,17855
1733327235,0,17855
1733327235,0,17855
1733327237,0,17855
1733327237,0,17855
1733327237,0,17855
1733327237,0,17855
1733327238,0,17855
1733327238,0,17855
1733327238,0,17855
1733327238,0,17855
1733327239,0,17855
1733327239,0,17855
1733327239,0,17855
1733327239,0,17855
1733327240,0,17855
1733327240,0,17855
1733327240,0,17855
1733327240,0,17855
1733327242,0,17855
1733327242,0,17855
1733327242,0,17855
1733327242,0,17855
1733327243,0,17856
1733327243,0,17856
1733327243,0,17856
1733327243,0,17856
1733327244,0,17855
1733327244,0,17855
1733327244,0,17855
1733327244,0,17855
1733327245,0,17855
1733327245,0,17855
1733327245,0,17855
1733327245,0,17855
1733327247,0,17855
1733327247,0,17855
1733327247,0,17855
1733327247,0,17855
1733327248,0,17855
1733327248,0,17855
1733327248,0,17855
1733327248,0,17855
1733327249,0,17855
1733327249,0,17855
1733327249,0,17855
1733327249,0,17855
1733327250,0,17855
1733327250,0,17855
1733327250,0,17855
1733327250,0,17855
1733327252,0,17855
1733327252,0,17855
1733327252,0,17855
1733327252,0,17855
1733327253,0,17856
1733327253,0,17856
1733327253,0,17856
1733327253,0,17856
1733327254,0,17855
1733327254,0,17855
1733327254,0,17855
1733327254,0,17855
1733327255,0,17855
1733327255,0,17855
1733327255,0,17855
1733327255,0,17855
1733327257,0,17855
1733327257,0,17855
1733327257,0,17855
1733327257,0,17855
1733327258,0,17855
1733327258,0,17855
1733327258,0,17855
1733327258,0,17855
1733327259,0,17855
1733327259,0,17855
1733327259,0,17855
1733327259,0,17855
1733327260,0,17855
1733327260,0,17855
1733327260,0,17855
1733327260,0,17855
1733327262,0,17855
1733327262,0,17855
1733327262,0,17855
1733327262,0,17855
1733327263,0,17855
1733327263,0,17855
1733327263,0,17855
1733327263,0,17855
1733327264,0,17855
1733327264,0,17855
1733327264,0,17855
1733327264,0,17855
1733327265,0,17855
1733327265,0,17855
1733327265,0,17855
1733327265,0,17855
1733327267,0,17855
1733327267,0,17855
1733327267,0,17855
1733327267,0,17855
1733327268,0,17855
1733327268,0,17855
1733327268,0,17855
1733327268,0,17855
1733327269,0,17855
1733327269,0,17855
1733327269,0,17855
1733327269,0,17855
1733327270,0,17855
1733327270,0,17855
1733327270,0,17855
1733327270,0,17855
1733327272,0,17855
1733327272,0,17855
1733327272,0,17855
1733327272,0,17855
1733327273,0,17855
1733327273,0,17855
1733327273,0,17855
1733327273,0,17855
1733327274,0,17855
1733327274,0,17855
1733327274,0,17855
1733327274,0,17855
1733327275,0,17855
1733327275,0,17855
1733327275,0,17855
1733327275,0,17855
1733327277,0,17855
1733327277,0,17855
1733327277,0,17855
1733327277,0,17855
1733327278,0,17855
1733327278,0,17855
1733327278,0,17855
1733327278,0,17855
1733327279,0,17855
1733327279,0,17855
1733327279,0,17855
1733327279,0,17855
1733327280,0,17855
1733327280,0,17855
1733327280,0,17855
1733327280,0,17855
1733327282,0,17855
1733327282,0,17855
1733327282,0,17855
1733327282,0,17855
1733327283,0,17855
1733327283,0,17855
